URIs,passage_URIs
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0007560,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_1/Capitulum_48/Paragraphus_6
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0007560,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_1/Sentence_293
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG3.BPN_t_0001331,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_3/Capitulum_11/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG3.BPN_t_0001331,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_3/Sentence_506
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0007711,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_1/Capitulum_50/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0007711,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_1/Sentence_300
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0008062,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_1/Capitulum_53/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0008062,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_1/Sentence_316
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0008068,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_1/Capitulum_53/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0008068,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_1/Sentence_317
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0008072,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_1/Capitulum_53/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0008072,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_1/Sentence_317
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0008087,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_1/Capitulum_53/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0008087,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_1/Sentence_318
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0008122,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_1/Capitulum_53/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG1.BPN_t_0008122,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_1/Sentence_319
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0000132,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_2/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0000132,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_330
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0000211,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_2/Paragraphus_6
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0000211,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_335
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0000388,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_4/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0000388,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_337
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0000583,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_5/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0000583,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_342
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0000925,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_7/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0000925,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_359
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001071,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_8/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001071,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_362
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001119,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_9/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001119,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_366
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001128,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_9/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001128,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_366
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001132,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_9/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001132,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_366
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001146,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_9/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001146,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_368
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001246,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_10/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001246,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_373
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001256,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_10/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001256,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_373
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001263,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_10/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001263,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_373
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001265,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_10/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001265,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_373
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001276,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_10/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001276,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_374
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001286,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_10/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001286,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_374
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001317,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_10/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001317,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_374
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001374,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_11/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001374,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_377
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001389,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_11/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001389,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_377
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001597,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_12/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001597,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_385
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001686,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_13/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001686,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_388
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001794,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_14/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001794,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_391
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001873,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_15/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001873,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_395
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001958,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_16/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0001958,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_398
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002073,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_17/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002073,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_400
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002329,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_19/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002329,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_411
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002397,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_19/Paragraphus_6
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002397,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_413
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002413,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_19/Paragraphus_6
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002413,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_413
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002429,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_19/Paragraphus_7
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002429,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_414
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002477,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_20/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002477,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_416
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002582,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_21/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002582,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_420
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002587,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_21/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002587,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_420
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002631,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_21/Paragraphus_4
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002631,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_422
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002667,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_21/Paragraphus_6
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002667,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_424
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002775,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_23/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002775,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_427
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002784,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_23/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002784,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_427
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002794,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_23/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002794,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_428
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002802,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_23/Paragraphus_2
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002802,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_428
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002826,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_23/Paragraphus_3
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002826,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_429
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002879,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_23/Paragraphus_5
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002879,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_431
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002912,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/CiteStructure/Liber_2/Capitulum_24/Paragraphus_1
http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/Caesar_BellumGallicum_CaesBG2.BPN_t_0002912,http://lila-erc.eu/data/corpora/Lasla/id/corpus/CaesarBellum%20Gallicum/SentenceLayer/Liber_2/Sentence_432
